Algorithms,.github/workflows/check.yml,8,mvn install,Algorithms_check-build.csv,target/maven-status/,['maven-antrun-plugin:0.301', 'maven-assembly-plugin:0.301', 'maven-dependency-plugin:0.301', 'maven-release-plugin:0.301', 'maven-checkstyle-plugin:0.301', 'maven-clean-plugin:0.301', 'maven-resources-plugin:0.301', 'maven-jar-plugin:0.301', 'maven-compiler-plugin:0.301', 'maven-surefire-plugin:0.301', 'maven-install-plugin:0.301', 'maven-deploy-plugin:0.301', 'maven-site-plugin:0.301']
Algorithms,.github/workflows/check.yml,8,mvn install,Algorithms_check-build.csv,target/site/,['maven-site-plugin:0.487']
Algorithms,.github/workflows/check.yml,8,mvn install,Algorithms_check-build.csv,target/surefire-reports/,['maven-surefire-plugin:0.301']
JSqlParser,.github/workflows/maven.yml,11,mvn -B package,JSqlParser_maven-build_java_11.csv,target/maven-status/,['maven-antrun-plugin:0.301', 'maven-assembly-plugin:0.301', 'maven-dependency-plugin:0.301', 'maven-release-plugin:0.301', 'maven-pmd-plugin:0.301', 'org.codehaus.mojo#build-helper-maven-plugin:0.19', 'maven-compiler-plugin:0.301', 'org.javacc.plugin#javacc-maven-plugin:0.157', 'maven-eclipse-plugin:0.301', 'maven-resources-plugin:0.301', 'org.codehaus.mojo#license-maven-plugin:0.206', 'maven-release-plugin:0.301', 'maven-source-plugin:0.301', 'maven-javadoc-plugin:0.301', 'maven-site-plugin:0.301', 'org.eluder.coveralls#coveralls-maven-plugin:0.177', 'org.codehaus.mojo#cobertura-maven-plugin:0.206', 'org.apache.felix#maven-bundle-plugin:0.206', 'maven-surefire-plugin:0.301', 'org.jacoco#jacoco-maven-plugin:0.19', 'maven-checkstyle-plugin:0.301', 'maven-clean-plugin:0.301', 'maven-install-plugin:0.301', 'maven-deploy-plugin:0.301']
JSqlParser,.github/workflows/maven.yml,11,mvn -B package,JSqlParser_maven-build_java_11.csv,target/site/,['maven-site-plugin:0.487']
JSqlParser,.github/workflows/maven.yml,11,mvn -B package,JSqlParser_maven-build_java_11.csv,target/surefire-reports/,['maven-surefire-plugin:0.301']
JSqlParser,.github/workflows/maven.yml,8,mvn -B package,JSqlParser_maven-build_java_8.csv,target/maven-status/,['maven-antrun-plugin:0.301', 'maven-assembly-plugin:0.301', 'maven-dependency-plugin:0.301', 'maven-release-plugin:0.301', 'maven-pmd-plugin:0.301', 'org.codehaus.mojo#build-helper-maven-plugin:0.19', 'maven-compiler-plugin:0.301', 'org.javacc.plugin#javacc-maven-plugin:0.157', 'maven-eclipse-plugin:0.301', 'maven-resources-plugin:0.301', 'org.codehaus.mojo#license-maven-plugin:0.206', 'maven-release-plugin:0.301', 'maven-source-plugin:0.301', 'maven-javadoc-plugin:0.301', 'maven-site-plugin:0.301', 'org.eluder.coveralls#coveralls-maven-plugin:0.177', 'org.codehaus.mojo#cobertura-maven-plugin:0.206', 'org.apache.felix#maven-bundle-plugin:0.206', 'maven-surefire-plugin:0.301', 'org.jacoco#jacoco-maven-plugin:0.19', 'maven-checkstyle-plugin:0.301', 'maven-clean-plugin:0.301', 'maven-install-plugin:0.301', 'maven-deploy-plugin:0.301']
JSqlParser,.github/workflows/maven.yml,8,mvn -B package,JSqlParser_maven-build_java_8.csv,target/site/,['maven-site-plugin:0.487']
JSqlParser,.github/workflows/maven.yml,8,mvn -B package,JSqlParser_maven-build_java_8.csv,target/surefire-reports/,['maven-surefire-plugin:0.301']
Mybatis-PageHelper,.github/workflows/pull-request.yml,8,mvn --batch-mode --update-snapshots -P dev verify,Mybatis-PageHelper_pull-request-mvnverify.csv,target/maven-status/,['maven-antrun-plugin:0.301', 'maven-assembly-plugin:0.301', 'maven-dependency-plugin:0.301', 'maven-release-plugin:0.301', 'maven-compiler-plugin:0.301', 'maven-javadoc-plugin:0.301', 'maven-clean-plugin:0.301', 'maven-resources-plugin:0.301', 'maven-jar-plugin:0.301', 'maven-surefire-plugin:0.301', 'maven-install-plugin:0.301', 'maven-deploy-plugin:0.301', 'maven-site-plugin:0.301']
Mybatis-PageHelper,.github/workflows/pull-request.yml,8,mvn --batch-mode --update-snapshots -P dev verify,Mybatis-PageHelper_pull-request-mvnverify.csv,target/surefire-reports/,['maven-surefire-plugin:0.301']
